"line","song_id","song_name","artist_id","artist_name"
"[Verse 1]\nShe said, I was seven and you were nine\nI looked at you like the stars that shined\nIn the sky, the pretty lights\nAnd our daddies used to joke about the two of us\nGrowing up and falling in love and our mamas smiled\nAnd rolled their eyes and said oh my my my\n\n[Chorus]\nTake me back to the house in the backyard tree\nSaid you'd beat me up, you were bigger than me\nYou never did, you never did\nTake me back when our world was one block wide\nI dared you to kiss me and ran when you tried\nJust two kids, you and I\nOh my my my my\n\n[Verse 2]\nWell, I was sixteen when suddenly\nI wasn't that little girl you used to see\nBut your eyes still shined like pretty lights\nAnd our daddies used to joke about the two of us\nThey never believed we'd really fall in love\nAnd our mamas smiled and rolled their eyes\nAnd said oh my my my\n\n[Chorus]\nTake me back to the creek beds we turned up\nTwo A.M. riding in your truck and all I need is you next to me\nTake me back to the time we had our very first fight\nThe slamming of doors instead of kissing goodnight\nYou stayed outside till the morning light\nOh my my my my\n\n[Verse 3]\nA few years had gone and come around\nWe were sitting at our favorite spot in town\nAnd you looked at me, got down on one knee\n\n[Chorus]\nTake me back to the time when we walked down the aisle\nOur whole town came and our mamas cried\nYou said I do and I did too\nTake me home where we met so many years before\nWe'll rock our babies on that very front porch\nAfter all this time, you and I\n\n[Outro]\nI'll be eighty-seven; you'll be eighty-nine\nI'll still look at you like the stars that shine\nIn the sky, oh my my my","132095","Mary's Song (Oh My My My)","1177","Taylor Swift"
"[Verse 1]\nCorey's eyes are like a jungle\nHe smiles, it's like the radio\nHe whispers songs into my window in words that nobody knows\nThese pretty girls on every corner\nThey watch him as he's walking home, saying, ""Does he know?""\nWill you ever know?\n\n[Chorus]\nYou're beautiful\nEvery little piece, love\nAnd don't you know\nYou're really gonna be someone\nAsk anyone\nAnd when you find everything you looked for\nI hope your life will lead you back to my door\nOh, but if it don't\nStay beautiful\n\n[Verse 2]\nCorey finds another way to be the highlight of my day\nI'm taking pictures in my mind so I can save them for a rainy day\nIt's hard to make a conversation when he's taking my breath away\nI should say\nHey, by the way\n\n[Chorus]\nYou're beautiful\nEvery little piece, love\nAnd don't you know\nYou're really gonna be someone\nAsk anyone\nAnd when you find everything you looked for\nI hope your life will lead you back to my door\nOh, but if it don't\nStay beautiful\n\n[Bridge]\nIf you and I are a story\nThat never gets told\nIf what you are is a daydream\nI'll never get to hold\nAt least you'll know\n\n[Chorus]\nYou're beautiful\nEvery little piece, love\nAnd don't you know\nYou're really gonna be someone\nAsk anyone\nAnd when you find everything you looked for\nI hope your life will lead you back to my front door\nOh, but if it don't\nWill you stay\nBeautiful, beautiful, beautiful?\nBeautiful, beautiful, beautiful?\n\n[Outro]\nLa la la\nOh, oh, oh, oh\nOh, but if it don't\nStay beautiful\nStay beautiful\nNa, na, na, na, na","132093","Stay Beautiful","1177","Taylor Swift"
"[Verse 1]\nThe way you move is like a full on rainstorm\nAnd I'm a house of cards\nYou're the kind of reckless\nThat should send me running\nBut I kinda know that I won't get far\nAnd you stood there in front of me\nJust close enough to touch\nClose enough to hope you couldn't see\nWhat I was thinking of\n\n[Chorus]\nDrop everything now\nMeet me in the pouring rain\nKiss me on the sidewalk\nTake away the pain\n'Cause I see sparks fly whenever you smile\nGet me with those green eyes, baby, as the lights go down\nGive me something that'll haunt me when you're not around\n'Cause I see sparks fly whenever you smile\n\n[Verse 2]\nMy mind forgets to remind me\nYou're a bad idea\nYou touch me once and it's really something\nYou find I'm even better than you imagined I would be\nI'm on my guard for the rest of the world\nBut with you I know it's no good\nAnd I could wait patiently but I really wish you would\n\n[Chorus]\nDrop everything now\nMeet me in the pouring rain\nKiss me on the sidewalk\nTake away the pain\n'Cause I see sparks fly whenever you smile\nGet me with those green eyes, baby, as the lights go down\nGive me something that'll haunt me when you're not around\n'Cause I see sparks fly whenever you smile\n\n[Bridge]\nI run my fingers through your hair and watch the lights go wild\nJust keep on keeping your eyes on me, it's just wrong enough to make it feel right\nAnd lead me up the staircase\nWon't you whisper soft and slow?\nI'm captivated by you, baby, like a firework show\n\n[Chorus]\nDrop everything now\nMeet me in the pouring rain\nKiss me on the sidewalk\nTake away the pain\n'Cause I see sparks fly whenever you smile\nGet me with those green eyes, baby, as the lights go down\nGive me something that'll haunt me when you're not around\n'Cause I see sparks fly whenever you smile\n\n[Outro]\nAnd the sparks fly\nOh, baby, smile\nAnd the sparks fly","132652","Sparks Fly","1177","Taylor Swift"
"[Verse 1]\nOur secret moments in a crowded room\nThey got no idea about me and you\nThere is an indentation in the shape of you\nMade your mark on me, a golden tattoo\n\n[Pre-Chorus]\nAll of this silence and patience, pining and anticipation\nMy hands are shaking from holding back from you\nHa, ah, ah\nAll of this silence and patience, pining and desperately waiting\nMy hands are shaking from all this\nAh, ha, ha, ha-ah\n\n[Chorus]\nSay my name and everything just stops\nI don't want you like a best friend\nOnly bought this dress so you could take it off\nTake it oh, ha, ha, ha-ah\nCarve your name into my bedpost\n’Cause I don't want you like a best friend\nOnly bought this dress so you could take it off\nTake it oh, ha, ha, ha-ah\n\n[Verse 2]\nInescapable, I'm not even gonna try\nAnd if I get burned, at least we were electrified\nI’m spilling wine in the bathtub\nYou kiss my face and we're both drunk\nEveryone thinks that they know us\nBut they know nothing about—\n\n[Pre-Chorus]\nAll of this silence and patience, pining and anticipation\nMy hands are shaking from holding back from you\nHa, ah, ah\nAll of this silence and patience, pining and desperately waiting\nMy hands are shaking from all this\nAh, ha, ha, ha-ah\n\n[Chorus]\nSay my name and everything just stops\nI don't want you like a best friend\nOnly bought this dress so you could take it off\nTake it oh, ha, ha, ha-ah\nCarve your name into my bedpost\n'Cause I don't want you like a best friend\nOnly bought this dress so you could take it off\nTake it oh, ha, ha...\n\n[Post-Chorus]\nHa-ah-ah, ha-ah-ah, ha-ah-ah-ah\nOnly bought this dress so you could take it off\nHa-ah-ah, ha-ah-ah, ha-ah-ah-ah\nOnly bought this dress so you could take it off\n\n[Bridge]\nFlashback when you met me\nYour buzzcut and my hair bleached\nEven in my worst times, you could see the best in me\nFlashback to my mistakes\nMy rebounds, my earthquakes\nEven in my worst lies, you saw the truth in me\nAnd I woke up just in time\nNow I wake up by your side\nMy one and only, my lifeline\nI woke up just in time\nNow I wake up by your side\nMy hands shake, I can't explain this\nAh, ha, ha, ha-ah\n\n[Chorus]\nSay my name and everything just stops...\nI don't want you like a best friend\nOnly bought this dress so you could take it off\nTake it oh, ha, ha, ha-ah\nCarve your name into my bedpost\n'Cause I don’t want you like a best friend\nOnly bought this dress so you could take it off\nTake it oh, ha, ha, ha-ah\n\n[Outro]\nThere is an indentation in the shape of you\nOnly bought this dress so you could take it off\nYou made your mark on me, golden tattoo\nOnly bought this dress so you could take it off","3281502","Dress","1177","Taylor Swift"
"[Verse 1]\nI don’t think that passenger seat\nHas ever looked this good to me\nHe tells me about his night\nAnd I count the colors in his eyes\nHe’ll never fall in love he swears\nAs he runs his fingers through his hair\nI’m laughing cause I hope he's wrong\nAnd I don't think it ever crossed his mind\nHe tells a joke I fake a smile\nBut I know all his favorite songs\n\n[Chorus]\nAnd I could tell you his favorite color's green\nHe loves to argue, born on the seventeenth\nHis sister's beautiful, he has his father’s eyes\nAnd if you asked me if I love him\nI’d lie\n\n[Verse 2]\nHe looks around the room\nInnocently overlooks the truth\nShouldn’t a light go on?\nDoesn’t he know that I’ve had him memorized for so long?\nHe sees everything black and white\nNever let nobody see him cry\nI don’t let nobody see me wishing he was mine\n\n[Chorus]\nI could tell you his favorite color's green\nHe loves to argue, born on the seventeenth\nHis sister's beautiful, he has his father’s eyes\nAnd if you asked me if I love him\nI’d lie\n\n[Verse 3]\nHe stands there then walks away\nMy god if I could only say\nI’m holding every breath for you\n\nHe’d never tell you but he can play guitar\nI think he can see through everything\nBut my heart\nFirst thought when I wake up is\nMy god he’s beautiful\nSo I put on my make-up\nAnd pray for a miracle\n\n[Chorus]\nYes I could tell you his favorite color's green\nHe loves to argue oh and it kills me\nHis sisters beautiful he has his father’s eyes\nAnd if you asked me if I love him\nIf you asked me if I love him\nI’d lie","187250","I'd Lie","1177","Taylor Swift"
"[Verse 1]\nIt feels like a perfect night\nTo dress up like hipsters\nAnd make fun of our exes, uh-uh, uh-uh\nIt feels like a perfect night\nFor breakfast at midnight\nTo fall in love with strangers, uh-uh, uh-uh\n\n[Pre-Chorus]\nYeah\nWe're happy, free, confused, and lonely at the same time\nIt's miserable and magical, oh, yeah\nTonight's the night when we forget about the deadlines\nIt's time, oh-oh\n\n[Chorus]\nI don't know about you, but I'm feeling 22\nEverything will be alright if you keep me next to you\nYou don't know about me, but I'll bet you want to\nEverything will be alright if we just keep dancing like we're\n22, 22\n\n[Verse 2]\nIt seems like one of those nights\nThis place is too crowded\nToo many cool kids, uh-uh, uh-uh\n(Who's Taylor Swift, anyway? Ew)\nIt seems like one of those nights\nWe ditch the whole scene\nAnd end up dreaming\nInstead of sleeping\n\n[Pre-Chorus]\nYeah\nWe're happy, free, confused, and lonely in the best way\nIt's miserable and magical, oh, yeah\nTonight's the night when we forget about the heartbreaks\nIt's time, oh-oh\n\n[Chorus]\nI don't know about you, but I'm feeling 22\nEverything will be alright (ooh) if you keep me next to you\nYou don't know about me, but I'll bet you want to\nEverything will be alright if (alright)\nWe just keep dancing like we're 22 (oh, oh, oh, oh, oh)\n22 (I don't know about you)\n22, 22\n\n[Bridge]\nIt feels like one of those nights\nWe ditch the whole scene\nIt feels like one of those nights\nWe won't be sleeping\nIt feels like one of those nights\nYou look like bad news\nI gotta have you\nI gotta have you\nOoh, ooh, yeah\n\n[Chorus]\nI don't know about you (I don't know about you)\nBut I'm feeling 22\nEverything will be alright if (ooh) you keep me next to you\nYou don't know about me (you don't know about me)\nBut I'll bet you want to\nEverything will be alright if we just keep dancing like we're\n22 (whoa, oh)\n22 (dancing like)\n22 (yeah, yeah), 22, (yeah, yeah, yeah)\n\n[Outro]\nIt feels like one of those nights\nWe ditch the whole scene\nIt feels like one of those nights\nWe won't be sleeping\nIt feels like one of those nights\nYou look like bad news\nI gotta have you\nI gotta have you","102705","22","1177","Taylor Swift"
"When she fell, she fell apart.\nCracked her bones on the pavement she once decorated\nas a child with sidewalk chalk\nWhen she crashed, her clothes disintegrated and blew away\nwith the winds that took all of her fair-weather friends\n\nWhen she looked around, her skin was spattered with ink\nforming the words of a thousand voices\nEchoes she heard even in her sleep:\n""Whatever you say, it is not right.""\n""Whatever you do, it is not enough.""\n""Your kindness is fake.""\n""Your pain is manipulative.""\n\nWhen she lay there on the ground,\nShe dreamed of time machines and revenge\nand a love that was really something,\nNot just the idea of something.\n\nWhen she finally rose, she rose slowly\nAvoiding old haunts and sidestepping shiny pennies\nWary of phone calls and promises,\nCharmers, dandies and get-love-quick-schemes\n\nWhen she stood, she stood with a desolate knowingness\nWaded out into the dark, wild ocean up to her neck\nBathed in her brokenness\nSaid a prayer of gratitude for each chink in the armor\nshe never knew she needed\nStanding broad-shouldered next to her\nwas a love that was really something,\nnot just the idea of something.\n\nWhen she turned to go home,\nShe heard the echoes of new words\n""May your heart remain breakable\nBut never by the same hand twice""\nAnd even louder:\n""without your past,\nyou could never have arrived-\nso wondrously and brutally,\nBy design or some violent, exquisite happenstance\n...here.""\n\nAnd in the death of her reputation,\nShe felt truly alive.","3312790","Why She Disappeared [Poem]","1177","Taylor Swift"
"[Verse 1]\nIt's 2AM in your car\nWindows down, you pass my street, the memories start\nYou say it's in the past, you drive straight ahead\nYou're thinking that I hate you now\n'Cause you still don't know what I never said\n\n[Chorus 1]\nI wish you would come back\nWish I never hung up the phone like I did, I\nWish you knew that\nI'd never forget you as long as I live, and I\nWish you were right here, right now, it's all good\nI wish you would\n\n[Verse 2]\nIt's 2AM in my room\nHeadlights pass the window pane\nI think of you\nWe're a crooked love in a straight line down\nMakes you want to run and hide\nBut it makes you turn right back around\n\n[Chorus 2]\nI wish you would come back\nWish I never hung up the phone like I did, I\nWish you knew that\nI'd never forget you as long as I live, and I\nWish you were right here, right now, it's all good\nI wish you would\nI wish we could go back\nAnd remember what we were fighting for, and I\nWish you knew that\nI miss you too much to be mad anymore, and I\nWish you were right here, right now, it's all good\nI wish you would\n\n[Post-Chorus]\nI, I, I, I, I, I wish I, wish I\nI, I, I, I, I, I wish I, wish I\nI, I, I, I, I, I wish I, wish I\n\n[Bridge]\nYou always knew how to push my buttons\nYou give me everything and nothing\nThis mad, mad love makes you come running\nTo stand back where you stood\nI wish you would, I wish you would\n(I wish you would, I wish you would)\nI wish you would, I wish you would\n(I wish you would, I wish you would)\n\n[Verse 3]\n2AM, here we are\nSee your face, hear my voice in the dark\nWe're a crooked love in a straight line down\nMakes you wanna run and hide\nBut it made us turn right back around\n\n[Chorus 2]\nI wish you would come back\nWish I never hung up the phone like I did, I\nWish you knew that\nI'd never forget you as long as I live, and I\nWish you were right here, right now, it's all good\nI wish you would\nI wish you would come back\nWish I never hung up the phone like I did, I\nWish you knew that\nI'd never forget you as long as I live, and I\nWish you were right here, right now, it's all good\nI wish you would\nI wish we could go back\nAnd remember what we were fighting for, and I\nWish you knew that\nI miss you too much to be mad anymore, and I\nWish you were right here, right now, it's all good\nI wish you would\n\n[Outro]\n(I, I, I, I, I, I wish I, wish I)\nYou always knew how to push my buttons\nYou give me everything and nothing\nThis mad, mad love makes you come running\nTo stand back where you stood\nI wish you would, I wish you would\n(I wish you would, I wish you would)\nI wish you would, I wish you would\n(I wish you would, I wish you would, I wish you would)\n(I, I, I, I, I, I wish I, wish I)\nI, I, I, I, I, I wish I, wish I\nI, I, I, I, I, I wish I, wish I\nI wish you would","551092","I Wish You Would","1177","Taylor Swift"
"[Verse 1]\nLoving him is like driving a new Maserati\nDown a dead-end street\nFaster than the wind, passionate as sin\nEnding so suddenly\nLoving him is like trying to change your mind\nOnce you're already flying through the free fall\nLike the colors in autumn, so bright\nJust before they lose it all\n\n[Chorus]\nLosing him was blue like I'd never known\nMissing him was dark grey, all alone\nForgetting him was like\nTrying to know somebody you never met\nBut loving him was red\nLoving him was red\n\n[Verse 2]\nTouching him was like realizing all you ever wanted\nWas right there in front of you\nMemorizing him was as easy as knowing\nAll the words to your old favorite song\nFighting with him was like trying to solve a crossword\nAnd realizing there's no right answer\nRegretting him was like wishing you never found out\nThat love could be that strong\n\n[Chorus]\nLosing him was blue like I'd never known\nMissing him was dark grey, all alone\nForgetting him was like\nTrying to know somebody you never met\nBut loving him was red\nOh, red\nBurning red\n\n[Bridge]\nRemembering him comes in flashbacks and echoes\nTell myself it's time now, gotta let go\nBut moving on from him is impossible\nWhen I still see it all in my head\nIn burning red\nLoving him was red\n\n[Chorus]\nOh, losing him was blue like I'd never known\nMissing him was dark grey, all alone\nForgetting him was like\nTrying to know somebody you never met\n'Cause loving him was red\nYeah, yeah, red\nWe're burning red\n\n[Breakdown]\nAnd that's why he's spinning 'round in my head\nComes back to me, burning red\nYeah, yeah\n\n[Outro]\nHis love was like driving a new Maserati\nDown a dead-end street","96342","Red","1177","Taylor Swift"
"[Verse 1]\nI guess you really did it this time\nLeft yourself in your warpath\nLost your balance on a tightrope\nLost your mind trying to get it back\n\n[Pre-Chorus]\nWasn't it easier in your lunchbox days?\nAlways a bigger bed to crawl into\nWasn't it beautiful when you believed in everything\nAnd everybody believed in you?\n\n[Chorus]\nIt's alright, just wait and see\nYour string of lights is still bright to me\nOh, who you are is not where you've been\nYou're still an innocent\nYou're still an innocent\n\n[Verse 2]\nDid some things you can't speak of\nBut at night you live it all again\nYou wouldn't be shattered on the floor now\nIf only you had seen what you know now then\n\n[Pre-Chorus]\nWasn't it easier in your firefly-catching days?\nWhen everything out of reach, someone bigger brought down to you\nWasn't it beautiful running wild 'til you fell asleep\nBefore the monsters caught up to you?\n\n[Chorus]\nIt's alright, just wait and see\nYour string of lights is still bright to me\nOh, who you are is not where you've been\nYou're still an innocent\nIt's okay, life is a tough crowd\n32, and still growing up now\nWho you are is not what you did\nYou're still an innocent\n\n[Bridge]\nTime turns flames to embers\nYou'll have new Septembers\nEvery one of us has messed up too\nLives change like the weather\nI hope you remember\nToday is never too late to be brand new\n\n[Chorus]\nIt's alright, just wait and see\nYour string of lights is still bright to me\nOh, who you are is not where you've been\nYou're still an innocent\nIt's okay, life is a tough crowd\n32, and still growing up now\nWho you are is not what you did\nYou're still an innocent\nYou're still an innocent\n\n[Outro]\nLost your balance on a tightrope\nIt's never too late to get it back","83166","Innocent","1177","Taylor Swift"
"[Verse 1]\nUntouchable like a distant diamond sky\nI'm reaching out and I just can't tell you why\nI'm caught up in you, I'm caught up in you\n\n[Pre-Chorus]\nUntouchable, burning brighter than the sun\nAnd when you're close, I feel like coming undone\n\n[Chorus]\nIn the middle of the night when I'm in this dream\nIt's like a million little stars spelling out your name\nYou got to come on, come on, say that we'll be together\nCome on, come on, little taste of heaven\n\n[Verse 2]\nIt's half full and I won't wait here all day\nI know you're saying that you'd be here anyway\n\n[Pre-Chorus]\nBut you're untouchable, burning brighter than the sun\nNow that you're close, I feel like coming undone\n\n[Chorus]\nIn the middle of the night when I'm in this dream\nIt's like a million little stars spelling out your name\nYou got to come on, come on, say that we'll be together\nCome on, come on, oh\nIn the middle of the night waking from this dream\nI want to feel you by my side, standing next to me\nYou got to come on, come on, say that we'll be together\nCome on, come on, little taste of heaven\n\n[Bridge]\nI'm caught up in you\nOh, oh, oh\n\n[Pre-Chorus]\nBut you're untouchable, burning brighter than the sun\nNow that you're close, I feel like coming undone\n\n[Chorus]\nIn the middle of the night when I'm in this dream\nIt's like a million little stars spelling out your name\nYou got to come on, come on, say that we'll be together\nCome on, come on, oh\nIn the middle of the night waking from this dream\nI want to feel you by my side, standing next to me\nYou got to come on, come on, say that we'll be together\nCome on, come on, little taste of heaven\nIn the middle of the night, we can form this dream\nI want to feel you by my side, standing next to me\nYou got to come on, come on, say that we'll be together\nCome on, come on, little taste of heaven\nAnd in the middle of the night when I'm in this dream\nIt's like a million little stars spelling out your name\nYou got to come on, come on, come on, come on\nCome on, come on, oh, oh, oh\n\n[Outro]\nLike a million little stars spelling out your name\nThey're spelling out your name, oh","186908","Untouchable","1177","Taylor Swift"
"Here's to the tour that taught me that your real friends really don't care about the ""he said/she said."" Here's to the moments when we've forgotten all about the things that scare us, the things we're insecure about, and in spite of them, we jumped around together under flashing lights, fireworks, and confetti.\n\nTo the times I learned, by watching you sing along to every song, that my greatest triumph in life has been finding the ones who like me for me. And that even in your worst times, they can see the best in you.\n\nHere's to the musical family I get to share the stage with and all the things they've sacrificed in their lives to be able to sing, play, and dance as well as they do. Here's to our extraordinary crew and the days they spend away from the ones they love so that we can stand under the lights and play for you. Here's to the people who work at these stadiums and help clean up the glitter on the floor after the party.\n\nHere's to getting smarter and harder in the nick of time, but still remaining delicate enough to care deeply for the ones you can trust, and brave enough to stay when it's hard or it's wrong or we're making mistakes. Here's to life teaching us lessons, and us learning, growing, dancing, and changing together. Everything I've learned about a ""reputation"" and how little it really means when defined by those who do not know you, I've learned from the fans whose spirits lit up these stadiums.\n\nThanks to you, I'm doing better than I ever was.\n\nLove,\nTaylor","3760357","Reputation Tour Book Intro","1177","Taylor Swift"
"If you're anything like me,\nYou bite your nails,\nAnd laugh when you're nervous.\nYou promise people the world,\nbecause that's what they want from you.\nYou like giving them what they want...\nBut darling, you need to stop,\n\nIf you're anything like me,\nYou knock on wood every time you make plans.\nYou cross your fingers, hold your breath,\nWish on lucky numbers and eyelashes\nYour superstitions were the lone survivors of the shipwreck.\nRest In Peace, to your naive bravado...\nIf life gets too good now,\nDarling, it scares you.\n\nIf you're anything like me,\nYou never wanted to lock your door,\nYour secret garden gate or your diary drawer\nDidn't want to face the you you don't know anymore\nFor fear she was much better before...\nBut Darling, now you have to.\n\nIf you're anything like me,\nThere's a justice system in your head\nFor names you'll never speak again,\nAnd you make your ruthless rulings.\nEach new enemy turns to steel\nThey become the bars that confine you,\nIn your own little golden prison cell...\nBut Darling, there is where you meet yourself.\n\nIf you're anything like me\nYou've grown to hate your pride\nTo love your thighs\nAnd no amount of friends at 25\nWill fill the empty seats\nAt the lunch tables of your past\nThe teams that picked you last...\nBut Darling, you keep trying.\n\nIf you're anything like me,\nYou couldn't recognize the face of your love\nUntil they stripped you of your shiny paint\nThrew your victory flag away\nAnd you saw the ones who wanted you anyway...\nDarling, later on you will thank your stars\nfor that frightful day.\n\nIf you're anything like me,\nI'm sorry.\n\nBut Darling, it's going to be okay.","3312706","If You're Anything Like Me [Poem]","1177","Taylor Swift"
"[Verse 1]\nI bet this time of night, you’re still up\nI bet you’re tired from a long hard week\nI bet you’re sitting in your chair by the window\nLooking out at the city\nAnd I bet sometimes you wonder about me\n\n[Chorus]\nAnd I just want to tell you\nIt takes everything in me not to call you\nAnd I wish I could run to you\nAnd I hope you know that\nEvery time I don’t\nI almost do, I almost do\n\n[Verse 2]\nI bet you think I either moved on or hate you\n‘Cause each time you reach out, there’s no reply\nI bet it never, ever occurred to you\nThat I can’t say hello to you\nAnd risk another goodbye\n\n[Chorus]\nAnd I just want to tell you\nIt takes everything in me not to call you\nAnd I wish I could run to you\nAnd I hope you know that\nEvery time I don’t\nI almost do, I almost do\n\n[Bridge]\nOh, we made quite a mess, babe\nIt’s probably better off this way\nAnd I confess, babe\nIn my dreams, you’re touching my face\nAnd asking me if I want to try again with you\nAnd I almost do\n\n[Chorus]\nAnd I just want to tell you\nIt takes everything in me not to call you\nAnd I wish I could run to you\nAnd I hope you know that\nEvery time I don’t\nI almost do, I almost do\n\n[Outro]\nI bet this time of night, you’re still up\nI bet you’re tired from a long hard week\nI bet you’re sitting in your chair by the window\nLooking out at the city\nAnd I hope sometimes you wonder about me","102706","I Almost Do","1177","Taylor Swift"
"[Verse 1]\nSay you're sorry, that face of an angel\nComes out just when you need it to\nAs I paced back and forth all this time\n'Cause I honestly believed in you\nHoldin' on, the days drag on\nStupid girl, I shoulda known, I shoulda known\n\n[Chorus]\nThat I'm not a princess, this ain't a fairytale\nI'm not the one you'll sweep off her feet, lead her up the stairwell\nThis ain't Hollywood, this is a small town\nI was a dreamer before you went and let me down\nNow it's too late for you and your white horse\nTo come around\n\n[Verse 2]\nBaby I was naive, got lost in your eyes\nAnd never really had a chance\nMy mistake I didn't know to be in love\nYou had to fight to have the upper hand\nI had so many dreams about you and me\nHappy endings, now I know\n\n[Chorus]\nThat I'm not a princess, this ain't a fairytale\nI'm not the one you'll sweep off her feet, lead her up the stairwell\nThis ain't Hollywood, this is a small town\nI was a dreamer before you went and let me down\nNow it's too late for you and your white horse\nTo come around\n\n[Bridge]\nAnd there you are on your knees\nBeggin' for forgiveness, beggin' for me\nJust like I always wanted\nBut I'm so sorry\n\n[Chorus]\n'Cause I'm not your princess, this ain't our fairytale\nI'm gonna find someone someday\nWho might actually treat me well\nThis is a big world, that was a small town\nThere in my rear view mirror disappearing now\nAnd it's too late for you and your white horse\nNow it's too late for you and your white horse\nTo catch me now\n\n[Outro]\nOh, whoa, whoa, whoa\nTry and catch me now, oh\nIt's too late to catch me now","98893","White Horse","1177","Taylor Swift"
"[Verse 1]\nI didn't know what I would find\nWhen I went looking for a reason, I know\nI didn't read between the lines\nAnd, baby, I've got nowhere to go\nI tried to take the road less traveled by\nBut nothing seems to work the first few times\nAm I right?\n\n[Chorus]\nSo how can I ever try to be better?\nNobody ever lets me in\nI can still see you, this ain't the best view\nOn the outside looking in\nI've been a lot of lonely places\nI've never been on the outside\n\n[Verse 2]\nYou saw me there, but never knew\nI would give it all up to be\nA part of this, a part of you\nAnd now it's all too late so you see\nYou could've helped if you had wanted to\nBut no one notices until it's too\nLate to do anything\n\n[Chorus]\nSo how can I ever try to be better?\nNobody ever lets me in\nI can still see you, this ain't the best view\nOn the outside looking in\nI've been a lot of lonely places\nI've never been on the outside\nSo how can I ever try to be better?\nNobody ever lets me in\nI can still see you, this ain't the best view\nOn the outside looking in\nI've been a lot of lonely places\nI've never been on the outside","132091","The Outside","1177","Taylor Swift"
"[Verse 1]\nYou said it in a simple way\n4AM, the second day\nHow strange that I don't know you at all\nStumbled through the long goodbye\nOne last kiss, then catch your flight\nRight when I was just about to fall\n\n[Pre-Chorus 1]\nI told myself, don't get attached\nBut in my mind, I play it back\nSpinning faster than the plane that took you\n\n[Chorus]\nAnd this is when the feeling sinks in\nI don't wanna miss you like this\nCome back, be here, come back, be here\nI guess you're in New York today\nI don't wanna need you this way\nCome back be here, come back be here\n\n[Verse 2]\nThe delicate beginning rush\nThe feeling you can know so much\nWithout knowing anything at all\nAnd now that I can put this down\nIf I had known what I know now\nI never would've played so nonchalant\n\n[Pre-Chorus 2]\nTaxi cabs and busy streets\nThat never bring you back to me\nI can't help but wish you took me with you\n\n[Chorus 2]\nAnd this is when the feeling sinks in\nI don't wanna miss you like this\nCome back, be here, come back, be here\nI guess you're in London today\nI don't wanna need you this way\nCome back, be here, come back, be here\n\n[Bridge]\nThis is falling in love in the cruelest way\nThis is falling for you when you are worlds away\nIn New York, be here\nBut you're in London, and I break down\n'Cause it's not fair that you're not around\n\n[Chorus]\nThis is when the feeling sinks in\nI don't wanna miss you like this\nCome, back be here, come back, be here\nI guess you're in New York today\nAnd I don't wanna need you this way\nCome back, be here, come back, be here\n\n[Outro]\nOh-oh, oh-oh\nI don't wanna miss you like this\nOh-oh, oh-oh\nCome back, be here\nCome back, be here","103835","Come Back...Be Here","1177","Taylor Swift"
"[Verse 1]\nYou have a way of coming easily to me\nAnd when you take, you take the very best of me\nSo I start a fight cause I need to feel something\nAnd you do what you want cause I'm not what you wanted\n\n[Chorus]\nOh what a shame, what a rainy ending given to a perfect day\nJust walk away, no use defending words that you will never say\nAnd now that I'm sitting here thinking it through\nI've never been anywhere cold as you\n\n[Verse 2]\nYou put up walls and paint them all a shade of gray\nAnd I stood there loving you and wished them all away\nAnd you come away with a great little story\nOf a mess of a dreamer with the nerve to adore you\n\n[Chorus]\nOh what a shame, what a rainy ending given to a perfect day\nJust walk away, no use defending words that you will never say\nAnd now that I'm sitting here thinking it through\nI've never been anywhere cold as you\n\n[Bridge]\nYou never did give a damn thing honey but I cried, cried for you\nAnd I know you wouldn't have told nobody if I died, died for you\n(Died for you)\n\n[Chorus]\nOh what a shame, what a rainy ending given to a perfect day\nEvery smile you fake is so condescending\nCounting all the scars you made\nAnd now that I'm sitting here thinking it through\nI've never been anywhere cold as you","132082","Cold as You","1177","Taylor Swift"
"[Verse 1]\nEmily comes home from school\nGrabs onto her daddy's hand\nHe says ""Baby girl what's wrong with you?""\nShe says ""Please don't make me go back there again""\n\nShe said ""I wish there was some way to make them stop it""\nSo he drives down to that principal's office and says\n\n[Chorus]\n""I didn't bring her up so they could cut her down\nI didn't bring her here so they could shut her out\nI live my whole damn life to see that little girl's smile\nSo why are tears pouring down that sweet face?\nShe wasn't brought up that way""\n\n[Verse 2]\nEmily's home late again\nHe sees that boy drive away\nOh, but something's different this time\nShe doesn't have too much to say\n\nShe said ""He tried but there's just some things I won't do""\nAnd through the tears she said ""I couldn't do that to you""\nAnd he said\n\n[Chorus]\n""I didn't bring you up so he could wear you down\nTake that innocent heart and turn it inside out\nI live my whole damn life to see my little girl's smile\nSo don't let nobody take that away\nYou weren't brought up that way""\n\n[Verse 3]\nThe phone rings on a rainy night, says ""It's Officer Tate""\nHe said ""Sir, there's been an accident\nYou better come down here right away\nA drunken driver missed an overpass\nAnd Emily, she's fading fast""\n\nHe says ""God, I didn't bring her up to watch them lay her down\nNearly killed me the day they put her own momma in the ground\nOnly thing that kept me alive was that little girl's smile\nSo please don't take that away, it won't be easy taking her today\nShe wasn't brought up that way""\n\n[Outro]\nHe stands over the hospital bed\nEmily opens her eyes","187116","Brought Up That Way","1177","Taylor Swift"
