"line","song_id","song_name","artist_id","artist_name"
"[Chorus]\nI got my toes in the water, ass in the sand\nNot a worry in the world, a cold beer in my hand\nLife is good today, life is good today\n\n[Verse 1]\nWell, the plane touched down just about three o'clock\nAnd the city's still on my mind\nBikinis and palm trees danced in my head\nI was still in the baggage line\nConcrete and cars are their own prison bars\nLike this life I'm living in\nBut the plane brought me farther, I'm surrounded by water\nAnd I'm not going back again\n\n[Chorus]\nI got my toes in the water, ass in the sand\nNot a worry in the world, a cold beer in my hand\nLife is good today, life is good today\n\n[Chorus 2]\nAdios and vaya con Dios\nYeah, I'm leaving GA\nAnd if it weren't for tequila and pretty señoritas\nI'd have no reason to stay\nAdios and vaya con Dios\nYeah, I'm leaving GA\nGoing to lay in the hot sun and roll a big fat one\nAnd grab my guitar and play\n\n[Verse 2]\nFour days flew by like a drunk Friday night\nAs the summer drew to an end\nThey can't believe that I just couldn't leave\nAnd I bid adieu to my friends\n\nBecause my bartender, she's from the islands\nHer body's been kissed by the sun\nAnd coconut replaces the smell of the bar\nAnd I don't know if it's her or the rum\n\n[Chorus]\nI got my toes in the water, ass in the sand\nNot a worry in the world, a cold beer in my hand\nLife is good today, life is good today\n\n[Chorus 3]\nAdios and vaya con Dios\nA long way from GA\nYes, and all the muchachas, they call me big papa\nWhen I throw pesos their way\nAdios and vaya con Dios\nA long way from GA\nSomeone do me a favor and pour me some Jaeger\nAnd I'll grab my guitar and play\nAdios and vaya con Dios\nGoing home now to stay\nThe señoritas don't care when there's no dinero\nYeah, I got no money to stay\n\n[Bridge]\nAdios and vaya con Dios\nGoing home now to stay\n\n[Outro]\nI'm just going to drive up by the lake\nAnd put my ass in a lawn chair, toes in the clay\nNot a worry in the world, a PBR on the way\nLife is good today, life is good today","134274","Toes","22928","Zac Brown Band"
"[Verse 1]\nShe's got eyes that cut you like a knife\nAnd lips that taste like sweet red wine\nAnd her pretty legs go to heaven every time\nShe got a gentle way that puts me at ease\nWhen she walks in a room I can hardly breathe\nGot a devastating smile knock a grown man to his knees\n\n[Chorus]\nShe's got whatever it is\nIt blows me away\nShe's everything I want to say to a woman\nBut I couldn't find the words to say\nShe's got whatever it is\nI don't know what to do\nAnd every time I try and tell her how I feel\nIt comes out ""I love you""\nYou got whatever it is\n\n[Verse 2]\nYou know I've never been the type that would ever want to stay\nBring 'em home at night and they're gone the next day\nBut that all changed when she walked into my life\nPeople ask me what it is\nI tell them I don't know\nThere's just something about the woman makes my heart go haywire\nShe's gonna be my wife\n\n[Chorus]\n\n[Bridge]\nWhen she loves me\nGirl that's how I feel\nWhen she loves me I'm on top of the world\nBecause when she loves me I can live forever\nWhen she loves me I am untouchable\n\n[Chorus]","295998","Whatever It Is","22928","Zac Brown Band"
"[Verse 1]\nI got a death wish\nHer looks can kill\nShe’s got a red dress\nLipstick and heels\nPull me in\nGet me hooked like a junkie\nYou got me feeling so high\n\n[Chorus]\nYou’re such a beautiful drug\nI can’t get enough\nAddicted and I’m dying for a hit of your love\nGot a death wish baby, baby\nDon’t want you to save me, save me\n\n[Verse 2]\nShe lets her hair down\nAnd all of mine stand up\nCan’t help but stare now\nGotta feel that touch\nHer kiss, my fix, so sweet\nCan’t quit those lips are a habit to me\nSweet intoxication and I’m never getting sober\nI can tell that the effects are taking over\nPull me in\nGet me hooked like a junkie\nYou got me feeling so high tonight\n\n[Chorus]\nYou’re such a beautiful drug\nI can’t get enough\nI’m addicted and dying for a hit of your love\nI’m losing it baby\nKeep driving me crazy, crazy\n\n[Bridge]\nGoing out of my mind\nStaring at you\nBurning up in your fire that I’ve fallen into\nGot a death wish baby, baby\nDon’t want you to save me, save me\nTonight","1778905","Beautiful Drug","22928","Zac Brown Band"
"[Verse 1]\nI ride east every other Friday but if I had it my way\nThe day would not be wasted on this drive\nAnd I want so bad to hold you\nSon, there's things I haven't told you\nYour mom and me couldn't get along\n\n[Chorus]\nSo I'll drive\nAnd I think about my life\nAnd wonder why, That I slowly die inside\nEvery time I turn that truck around, right at the Georgia line and I count the days and the miles back home to you on that Highway 20 ride\n\n[Verse 2]\nA day might come and you'll realize that if you could see through my eyes\nThere was no other way to work it out\nAnd a part of you might hate me\nBut son please don't mistake me for a man that didn't care at all\n\n[Chorus]\nAnd I'll drive\nAnd I'll think about my life\nAnd wonder why, That I slowly die inside\nEvery time I turn that truck around, right at the Georgia line and I count the days and the miles back home to you on that Highway 20 ride\n\n[Outro]\nSo when you drive\nAnd the years go flying by\nI hope you smile\nIf I ever cross your mind\nIt was a pleasure of my life\nAnd I cherished every time\nAnd my whole world\nIt begins and ends with you\nOn that Highway 20 ride","120577","Highway 20 Ride","22928","Zac Brown Band"
"[Verse 1]\nI went down to Houston\nAnd I stopped in San Antone\nI passed up the station for the bus\nI was trying to find me something\nBut I wasn't sure just what\nMan, I ended up with pockets full of dust\nAnd I went down to Cleveland, that's where I went insane\nI bought a borrowed suit and learned to dance\nI was spending money like the way it likes to rain\nMan, I ended up with pockets full of cane\n\n[Chorus]\nOh, my sweet Carolina\nWhat compels me to go?\nOh, my sweet disposition\nMay you one day carry me home\n\n[Verse 2]\nNever been to Vegas, but I gambled up my life\nThough the newsprint boats are raced in sewer mains\nWas trying to find me something\nBut I wasn't sure just what\nFunny how they say that some things never change\n\n[Chorus]\n\n[Verse 3]\nAnd out here in the city seems like things are closing in\nThe sunset's just my light bulb burning out\nI miss Kentucky and I miss my family\nAll the sweetest winds they blow across the South\n\n[Chorus]","333496","Oh My Sweet Carolina (Live)","22928","Zac Brown Band"
"[Verse 1]\nHe was a giant\nAnd I was just a kid\nI was always trying\nTo do everything he did\nI can still remember every lesson he taught me\nGrowing up learning how to be like my old man\n\n[Verse 2]\nHe was a lion\nWe were our father's pride\nBut I was defiant\nWhen he made me walk the line\nHe knew how to lift me up\nAnd when to let me fall\nLooking back, he always had a plan\nMy old man\n\n[Chorus]\nMy old man\nFeel the callous on his hands\nAnd dusty overalls\nMy old man\nNow I finally understand\nI have a lot to learn\nFrom my old man\n\n[Verse 3]\nNow I'm a giant\nGot a son of my own\nHe's always trying\nTo go everywhere I go\nDo the best I can to raise him up the right way\nHoping that he someday wants to be\nLike his old man\n\n[Break]\n\n[Chorus]\nMy old man\nI know one day we'll meet again\nAs he's looking down\nMy old man\nI hope he's proud of who I am\nI'm trying to fill the boot of my old man\n\n[Outro]\nMy old man","2973447","My Old Man","22928","Zac Brown Band"
"[Verse 1]\nI have lived in a junkyard\nWhere the weeds eat up the rain\nIf you get anything there out of place\nYou know there's hell to pay\n\n[Chorus]\nAnd he said, ""You're as sick as you are lovely\nAnd in need of a hand.""\nHe tells me, ""You are never worthy,""\nBut I was just a child, you see?\nThat was my reality\n\n[Verse 2]\nHe had a sick little girl\nDirty and hard, with a breast plate made of metal\nShe drives all day in her rusty Buick\nAnd her feet don't reach the pedals\nGot a jar of flies, father's disguise\nWhere his heart should be\nHer mouth is sewn together\nShe screams with those eyes (Screams with those eyes)\nShe screams with those eyes\n\n[Chorus]\n""She fell sick, she is lovely\nAnd in need of my hand."" (Yeah he uses his hands)\nHe tells her, ""You are never worthy.""\nShe was all alone, you see?\nThat was her reality\n\n[Bridge]\nYeah, when I should have been sleeping\nShould have been dreaming\nBut I wake up to broken glass\nThere'll be one more empty desk in my homeroom class\nI got an old bone pocket knife tight in my right hand\nTo save my poor mother from the junkyard man!\n\n[Chorus]\nHe's as sick as she is lovely\nAnd in need of a hand\nHe will know he's not worthy\nWhen he dies alone, you see?\nThat's his reality\n\n[Chorus]\nI'm not sick, I am lovely\nHatred is the curse of man\nI will not feel unworthy\nBecause I have washed my hands, you see?\nThat's my reality","1002468","Junkyard (v2) (Ft. Angie Aparo)","22928","Zac Brown Band"
"[Verse 1]\nI could tell that it was over\nWhen her lips met mine\nThere was an emptiness in her voice\nHesitation when she smiled\nShe didn't have to say a word\nIt was just so plain to see\nShe'd found what she'd been looking for\nAnd I knew it wasn't me\n\n[Chorus 1]\nI saw goodbye in her eyes\nI don't think I can change it\nThere's no way to disguise\nWe will never make it\n\n[Verse 2]\nSometimes I feel like a clown\nCan't wash off his makeup\nThe life she wanted, it was gone\nPrince Charming I wasn't\nBut I would trade a thousand Babylons\nTo be in her arms tomorrow\nOh, but like the tide, her love has come and gone\nAnd it's time for me to go\n\n[Chorus 2]\nI saw goodbye in her eyes\nI don't think I can change it\nThere's no way to disguise\nWe will never make it (now she sees right through me)\nShould I hold on to what we have got?\nIs it just a waste of time?\nOne thing that I know for sure\nI saw goodbye in her eyes\nI saw goodbye in her eyes\n\n[Bridge]\nI know you got somebody new now\nAll my candles have burned out\nHe is going to love the way you shine (so did I)\nSo did I\nSo don't smile at me if it ain't what you mean\n(Goodbye)\n\n[Chorus 3]\nWith that goodbye in your eyes\nI know that I can't change it (now you see right through me)\nThere's no way to disguise\nWe will never make it\nI saw goodbye in your eyes\nI know that I can't change it (now you see right through me goodbye in your eyes)\nShould I hold on?\nWe will never make it (now you see right through me goodbye in your eyes)\nShould I hold on?\nIs it just a waste of time?\nOne thing that I know for sure\nI saw goodbye in your eyes\n\n[Outro]\nI saw goodbye in your eyes\nI know that it's over","332480","Goodbye In Her Eyes","22928","Zac Brown Band"
"The last time I swore it was the last time\nAnd the time before I swear I swore the same\nHoney this time baby I won't make a promise\nIve given up I'm never gonna change\n\nSo pass that bottle I'm jumping off this wagon\nIt never seemed to get me very far\nYou can say what you will\nBut I'm drinking til I get my fill\nSo if your looking darling ill be at the bar\n\nI've always had this black streak up my back\nAnd the night time plays a song I like to sing\nSo if you don't like the way I run my shop\nMy friends don't seem to mind my company\n\nSo pass that bottle I'm jumping off this wagon\nIt never seemed to get me very far\nYou can say what you will\nBut I'm drinking til I get my fill\nSo if your looking darling ill be at the bar\n\nTomorrow morning my head it will be ringing\nAnd the look that's in my eyes it may be scary\nSo I guess ill have to drag myself to the kitchen\nAnd find that bottle of 90 for bloody mary's\n\nSo pass that bottle I'm jumping off this wagon\nIt never seemed to get me very far\nYou can say what you will\nBut I'm drinking til I get my fill\nSo if your looking darling ill be at the bar","1807688","Bar (Live) (Ft. Sonia Leigh)","22928","Zac Brown Band"
"[Chorus]\nShe make a train take a dirt road\nMake it stop on a dime\nMake them wonder which way to go\nMake a man change his mind\nShe's a lawyer's queen, a trucker's dream\nWith a baseball hat fit for a queen\nA genuine, a different kind of fine\n\n[Verse 1]\nCadillacs and caviar\nWell, that isn't how she rolls\nImplants and tummy tucks\nShe sure doesn't need those\nShe's a cool drink of water\nWhen the summer's mean\nPoured into those Levis jeans\nShe's country as the day is long\n\n[Chorus]\n\n[Verse 2]\nTan and lean like a long-neck bottle\nIn the passenger seat\nGot her hand on the throttle\nShe'll get you there right on time\nLord, take you down to Tijuana\nMake you want to slap your mama\nGot you all tore up and made you spill your dip cup\nBona fide, a different kind of fine\n\n[Chorus][x2]","295988","Different Kind Of Fine","22928","Zac Brown Band"
